keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,Transportation & Travel,Hotels & Hospitality,Public & Government Services,Education,Religious Institutions,Home & Construction Services,Finance & Services,Entertainment & Recreation,Retail & Shopping,Health,Beauty & Wellness,Restaurants,Coffee Shops,Food & Dining,POI Density,Avg Rating - Restaurants,Avg Rating - Coffee Shops,Avg Rating - Food & Dining,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Coffee Shops,Avg Num of Reviewers - Food & Dining,Total Num of Reviewers - Food & Dining,Direct Competition - Same Category/POI Density,Indirect Competition - Food & Dining/POI Density,Indirect Competition - Opposite Category/POI Density,Population_Within_1km,Population_Within_2km,Population_Within_3km
Coffee shop,Swing coffee & Bakery,187.0,4.7,"7958 King Faisal Ibn Abd Al Aziz, Alkurnaish, EKDA3415، 3415, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e90031a04a9f:0x278af5517ac7873f,ChIJn0qgMQDpST4RP4fHelH1iic,26.3258042,50.2143853,coffee shops,,,0,0,0,0,0,0,0,0,15,0,0,5,15,20,20,4.36,4.24,4.25,2924.2,971.7333333333332,1432.3,28646.0,0.75,1.0,0.25,15264,38231,94178
Coffee shop,Kaden Coffee shop,25.0,4.8,"Flamingo Mall near Gate 4, Custodian of The Two Holy Mosques Rd, Al-Thuqbah, Al Khobar 34623, Saudi Arabia",SA,Al Khobar,,0x3e49e9c9b9b460c5:0xe62ab9fc22c9ff28,ChIJxWC0ucnpST4RKP_JIvy5KuY,26.2860227,50.1849454,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,17,4,20,20,4.129411764705883,4.35,4.1850000000000005,6188.64705882353,15140.5,5380.6,107612.0,0.2,1.0,0.85,53835,160693,282258
Coffee shop,Poca Coffee & Tiramisu,208.0,4.6,"13th Street, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",SA,Al Khobar,,0x3e49e9cd3c91bc47:0xeb913810a5b06b91,ChIJR7yRPM3pST4RkWuwpRA4kes,26.2907587,50.2157701,cafes,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,12,7,20,20,4.333333333333333,4.4,4.375,5794.583333333333,1919.0,4398.85,87977.0,0.35,1.0,0.6,79927,174656,298851
Coffee shop,Black and White cafe,114.0,4.5,"Prince Talal St, Al Khobar Al Shamalia, Al Khobar 31952, Saudi Arabia",SA,Al Khobar,,0x3e49e910c56dde29:0x3c660a9dd4c03b2b,ChIJKd5txRDpST4RKzvA1J0KZjw,26.2979924,50.2187902,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,5,0,0,11,9,20,20,4.363636363636363,4.300000000000001,4.335,5442.454545454545,2011.888888888889,3898.7,77974.0,0.45,1.0,0.55,53908,125229,223774
Coffee shop,دوفي بيكري بار | Dovvy Bakery Bar,86.0,4.7,"حي, 3031 Prince Turkey Street, Alkurnaish, Al Khobar 34412, Saudi Arabia",SA,Al Khobar,,0x3e49e973e0e953e7:0x8192cbef24ab4095,ChIJ51Pp4HPpST4RlUCrJO_LkoE,26.3210637,50.221974,coffee shops,,,0,0,0,0,0,0,0,0,14,0,0,9,13,20,20,4.444444444444445,4.338461538461538,4.39,2671.4444444444443,1839.8461538461536,2137.95,42759.0,0.65,1.0,0.45,11611,35114,87571
Coffee shop,Aged | ايجد,285.0,4.7,"22nd St, Madinat Al Umal, Al Khobar 34441, Saudi Arabia",SA,Al Khobar,,0x3e49e96cc48165a9:0xc8873b7072ebfa91,ChIJqWWBxGzpST4RkfrrcnA7h8g,26.2991968,50.202166,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,5,0,0,11,6,19,19,4.118181818181818,4.533333333333333,4.273684210526316,3568.909090909091,1617.8333333333333,2808.6315789473683,53364.0,0.3157894736842105,1.0,0.5789473684210527,62352,179392,312523
Coffee shop,Kiva Han Coffee - كيفاهان كافيه,806.0,4.0,"93XG+Q5M, 93XG+R3H،, Al Rawdah, Dammam 32256, Saudi Arabia",SA,Dammam,,0x3e49fd088f8cc0a5:0x8670ddc9453dbf8d,ChIJpcCMjwj9ST4Rjb89RcndcIY,26.3994678,50.0753396,coffee shops,SAR 1–40,,0,0,0,0,0,0,0,0,8,0,0,10,10,20,20,4.19,4.3100000000000005,4.245,1303.0,1421.1,1310.7,26214.0,0.5,1.0,0.5,21974,60033,152128
Coffee shop,8oz Coffee | ايت اوز كوفي,902.0,4.2,"King Saud Bin Abdulaziz Rd, Al Safa, Al Khobar 34222, Saudi Arabia",SA,Al Khobar,,0x3e49e5390fac25df:0x9836d3bc4821a41e,ChIJ3yWsDznlST4RHqQhSLzTNpg,26.3825473,50.1783438,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,12,7,20,20,4.25,4.457142857142857,4.32,934.5,1159.857142857143,878.15,17563.0,0.35,1.0,0.6,14484,33983,61261
Coffee shop,Garden Gate,1016.0,4.7,"Unnamed Road, Al Basatin, Dammam 34554, Saudi Arabia",SA,Dammam,,0x3e49e5d3f02fd5c7:0x411382b44b885a59,ChIJx9Uv8NPlST4RWVqIS7SCE0E,26.3981338,50.1270476,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,9,8,17,17,3.933333333333333,3.8875,3.911764705882353,283.3333333333333,206.125,247.0,4199.0,0.4705882352941176,1.0,0.5294117647058824,5814,34881,73146
Coffee shop,مقهى سُلاف | Soulaf Coffee,1136.0,4.4,"Prince Sultan Road, Al Rakah Al Janubiyah, Al Khobar 34611, Saudi Arabia",SA,Al Khobar,,0x3e49e9bb90cf8c21:0x712101f8eaf8a5ed,ChIJIYzPkLvpST4R7aX46vgBIXE,26.337239,50.2015767,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,14,7,20,20,4.3,4.328571428571428,4.3100000000000005,1976.642857142857,1241.428571428571,1620.25,32405.0,0.35,1.0,0.7,20346,55139,92239
Coffee shop,Onda Coffee - مقهى أوندا,149.0,4.4,"928X+8WR حي, طريق الملك عبدالله, Taybah, Taybah District, King Abdullah Street, Dammam 32275, Saudi Arabia",SA,Dammam,,0x3e49e38f8af6589b:0x87c2bb6f611fc445,ChIJm1j2io_jST4RRcQfYW-7woc,26.3658652,50.0497654,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,11,9,20,20,4.154545454545455,4.311111111111111,4.23,1382.0,578.3333333333334,1098.45,21969.0,0.45,1.0,0.55,30680,98068,144178
Coffee shop,Dose cafe,1813.0,4.0,"93X9+87Q, Al Faysaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fdab33da2ac9:0x430823d29efbc460,ChIJySraM6v9ST4RYMT7ntIjCEM,26.3983125,50.0681875,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,11,9,20,20,4.190909090909091,4.333333333333333,4.245,1367.0,1236.0,1334.35,26687.0,0.45,1.0,0.55,15592,58779,144743
Coffee shop,N Eight Coffee ان ايت كوفي,22.0,4.7,"22nd St, Al Aqrabiyah, Al Khobar 31952, Saudi Arabia",SA,Al Khobar,,0x3e49e9945faee3f9:0x8b9db50a203cc911,ChIJ-eOuX5TpST4REck8IAq1nYs,26.2977364,50.1952952,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,6,0,0,14,6,20,20,4.1571428571428575,4.466666666666667,4.25,2205.5,1600.8333333333333,2152.25,43045.0,0.3,1.0,0.7,50691,169732,327909
Coffee shop,Smile coffee,8.0,4.8,"10th St, Al-Thuqbah, Al Khobar 34714, Saudi Arabia",SA,Al Khobar,,0x3e49e99da6fc7bd5:0xe5f119ac2feb817c,ChIJ1Xv8pp3pST4RfIHrL6wZ8eU,26.2798447,50.1894393,coffee shops,,,0,0,0,0,0,0,0,0,1,0,0,19,2,20,20,4.205263157894737,4.2,4.220000000000001,3720.947368421053,4584.5,3540.05,70801.0,0.1,1.0,0.95,86434,194987,330554
Coffee shop,Arabic coffee service,,,"19th St, Janobiya, Al Khobar 12345, Saudi Arabia",SA,Al Khobar,,0x3e49e90030ec16d7:0xdfb3eaa152d6def6,ChIJ1xbsMADpST4R9t7WUqHqs98,26.2773081,50.2095556,coffee shops,,,0,0,0,0,0,0,0,1,3,0,0,16,1,20,20,4.2,4.1,4.205,2748.625,1926.0,2557.15,51143.0,0.05,1.0,0.8,102141,233103,348039
Coffee shop,Eleven Three | 11 3,550.0,4.6,"28th Street, Al Aziziyah, Dammam 32423, Saudi Arabia",SA,Dammam,,0x3e49fd412d9a19f5:0x561882bc3252b3ab,ChIJ9RmaLUH9ST4Rq7NSMryCGFY,26.4530795,50.0807161,coffee shops,SAR 20–40,,1,0,0,0,0,0,0,0,9,0,0,14,5,20,20,4.321428571428571,4.5,4.36,2104.714285714286,722.0,1765.85,35317.0,0.25,1.0,0.7,50860,161071,264209
Coffee shop,Starbucks,170.0,4.2,"Al Mana Medical Tower 2, 7680 Prince Musaid Street, Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",SA,Al Khobar,,0x3e49e9670230cde1:0xe50b7f29428da797,ChIJ4c0wAmfpST4Rl6eNQil_C-U,26.294236,50.219004,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,11,9,20,20,4.336363636363637,4.322222222222222,4.33,6022.636363636364,1729.111111111111,4090.55,81811.0,0.45,1.0,0.55,60700,134524,248394
Coffee shop,WACAFE ِAl Khobar | وكف الخبر,355.0,4.4,"حي اليرموك, 3680 22 EKDA3680 7260،, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e96105a66423:0x36f9e4f5fa695a64,ChIJI2SmBWHpST4RZFpp-vXk-TY,26.319775,50.2168908,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,13,0,0,9,12,20,20,4.288888888888889,4.333333333333333,4.285,2065.6666666666665,1869.8333333333333,1975.25,39505.0,0.6,1.0,0.45,16330,44875,116674
Coffee shop,GLĀDIO CAFÉ,129.0,4.6,"75RJ+G4G, Olaya, Al Khobar 34448, Saudi Arabia",SA,Al Khobar,,0x3e49e7d435b59413:0x3fd4ecec2f93ddf0,ChIJE5S1NdTnST4R8N2TL-zs1D8,26.2913235,50.1803377,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,5,0,0,15,6,20,20,4.306666666666667,4.433333333333333,4.355,7073.466666666666,10504.333333333334,6192.7,123854.0,0.3,1.0,0.75,28810,110849,208762
Coffee shop,كريما | Crema Coffee & Pastry,377.0,4.3,"King Faisal Ibn Abd AlAziz, Al Yarmouk, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e92f909952bb:0x2b75dd247177295c,ChIJu1KZkC_pST4RXCl3cSTddSs,26.3199485,50.2164572,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,13,0,0,9,12,20,20,4.288888888888889,4.333333333333333,4.285,2065.6666666666665,1847.3333333333333,1961.75,39235.0,0.6,1.0,0.45,16194,45454,118072
Coffee shop,ATYPICAL,737.0,4.2,"6391 Prince Faisal Bin Fahd Road, Hizam Al Akhdar، Al Khobar 34436, Saudi Arabia",SA,Al Khobar,,0x3e49e9629a1236cd:0xe3756f22f360dd26,ChIJzTYSmmLpST4RJt1g8yJvdeM,26.3059554,50.1902352,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,5,0,0,15,6,20,20,4.3,4.333333333333333,4.3100000000000005,3441.9333333333334,991.3333333333334,2857.4,57148.0,0.3,1.0,0.75,19023,92581,228885
Coffee shop,مقهى رواقه | Rwagah Cafe,23.0,4.8,"حي, 6785 2849, Al Khobar 34428, Saudi Arabia",SA,Al Khobar,,0x3e49e9c8190f4e55:0xa304b0ef0c782ad5,ChIJVU4PGcjpST4R1Sp4DO-wBKM,26.2861967,50.210565,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,4,0,0,16,3,19,19,4.1625,4.433333333333334,4.231578947368422,4287.4375,1485.0,3945.4736842105262,74964.0,0.1578947368421052,1.0,0.8421052631578947,93101,246097,345829
Coffee shop,Cherry Coffee,166.0,4.7,"19th St, Al Khobar Al Shamalia, Al Khobar 34426, Saudi Arabia",SA,Al Khobar,,0x3e49e558584b1ed7:0xf3b1cb313faecea,ChIJ1x5LWFjlST4R6uz6E7McOw8,26.2961244,50.2093511,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,9,0,0,9,11,20,20,4.433333333333334,4.318181818181818,4.37,5357.555555555556,1533.6363636363635,3182.55,63651.0,0.55,1.0,0.45,97785,166236,313109
Coffee shop,Bohemia Cafe & Records,1619.0,3.6,"Al Khobar Al Shamalia, Al Khobar 34426, Saudi Arabia",SA,Al Khobar,,0x3e49e850b2a45cdf:0x517146e4f514445c,ChIJ31ykslDoST4RXEQU9eRGcVE,26.29956,50.2148822,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,10,11,20,20,4.36,4.245454545454546,4.295,4596.3,2068.818181818182,3284.5,65690.0,0.55,1.0,0.5,72170,140352,236510
Coffee shop,Cafe Bijou,20.0,4.4,"3177, Alkurnaish, 8816, Saudi Arabia, Al Khobar 34611, Saudi Arabia",SA,Al Khobar,,0x3e49e971958c3d97:0xf9509168102593ad,ChIJlz2MlXHpST4RrZMlEGiRUPk,26.2766551,50.2199477,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,1,5,0,0,16,4,20,20,4.2375,4.05,4.245,3170.25,2458.5,2924.45,58489.0,0.2,1.0,0.8,50047,135010,271579
Coffee shop,Starbucks,508.0,4.5,"Drive Thru, King Saud St, Al Khobar Al Shamalia, 10th St, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e963afb8693f:0x816e311db2070dc,ChIJP2m4r2PpST4R3HAg2xHjFgg,26.2882713,50.2161335,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,13,6,20,20,4.269230769230769,4.533333333333333,4.37,6240.153846153846,1599.1666666666667,4786.3,95726.0,0.3,1.0,0.65,67650,180832,301759
Coffee shop,Four sugar coffee,2.0,5.0,"Al Imam Muhammad Ibn Abd Al Wahab, An Nada, Dammam 30967, Saudi Arabia",SA,Dammam,,0x3e49e3a06290ec07:0x2562fc8896784094,ChIJB-yQYqDjST4RlEB4loj8YiU,26.3720088,50.0869192,coffee shops,,,0,0,0,0,0,0,0,0,7,0,0,14,9,20,20,4.285714285714286,4.255555555555556,4.265,1371.0,1556.7777777777778,1261.9,25238.0,0.45,1.0,0.7,14924,52670,117170
Coffee shop,Jaam coffee - جام,6.0,5.0,"8167 10th St, Ash Shati Ash Sharqi, EMAA5157, 5157, Dammam 32414, Saudi Arabia",SA,Dammam,,0x3e49fb231225bf6b:0xbd6c20a712aacb37,ChIJa78lEiP7ST4RN8uqEqcgbL0,26.452507,50.1285737,coffee shops,,,0,0,0,0,0,0,0,0,8,0,0,12,9,20,20,4.216666666666667,4.4,4.3,2466.75,1287.111111111111,2019.75,40395.0,0.45,1.0,0.6,17388,72798,116544
Coffee shop,Onda Coffee مقهى أوندا,14.0,4.4,"Prince Mashoor street, Madinat Al Umal, Al Khobar 34442, Saudi Arabia",SA,Al Khobar,,0x3e49e96789decf6b:0x3486f8350648f55f,ChIJa8_eiWfpST4RX_VIBjX4hjQ,26.2941034,50.2017158,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,13,6,20,20,4.069230769230769,4.483333333333333,4.205,3355.153846153846,1614.6666666666667,2814.85,56297.0,0.3,1.0,0.65,78179,218215,361581
Coffee shop,Organico | كافيه أورجانيكو كوفي,222.0,4.3,"8695 2895 Ibn Bassam Al Andalusi St, Al Bandariyah, Al Khobar 34424, Saudi Arabia",SA,Al Khobar,,0x3e49e9bfeee8b299:0x30d9b9240a5fc76d,ChIJmbLo7r_pST4RbcdfCiS52TA,26.303415,50.210826,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,10,9,20,20,4.35,4.166666666666667,4.2700000000000005,2873.1,1709.0,2204.1,44082.0,0.45,1.0,0.5,54601,142886,230894
Coffee shop,قهوة عُمق 2.3 - UMQ Coffee 2.3,630.0,4.5,"شارع قطب الدين الشافعي, الشعلة, Dammam 34273, Saudi Arabia",SA,Dammam,,0x3e49e3805dbbd1a3:0xc6f67e85fb8579c4,ChIJo9G7XYDjST4RxHmF-4V-9sY,26.3481166,50.0493833,Coffee roasters,SAR 1–20,,0,0,0,0,0,0,0,0,8,0,0,12,8,20,20,3.883333333333333,4.275,4.05,935.25,521.875,726.75,14535.0,0.4,1.0,0.6,27051,67497,110393
Coffee shop,كافيه عنتر Antr Cafe,2324.0,4.1,"867H+GPP boulevard, Alkurnaish, Al Khobar 34413, Saudi Arabia",SA,Al Khobar,,0x3e49e99d09e98233:0xb719005a687b6dad,ChIJM4LpCZ3pST4RrW17aFoAGbc,26.3138426,50.2293313,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,11,0,0,12,11,20,20,4.4,4.2727272727272725,4.355,2996.583333333333,3419.909090909091,2985.25,59705.0,0.55,1.0,0.6,4738,24997,92513
Coffee shop,Clarity,74.0,4.0,"2954 Musa Ibn Nussair St, Al Rakah Al Janubiyah, Al Khobar 34227, Saudi Arabia",SA,Al Khobar,,0x3e49e94c7bdf28b9:0x56e1c3f6b89c8d93,ChIJuSjfe0zpST4Rk42cuPbD4VY,26.3437294,50.2033248,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,15,6,20,20,4.319999999999999,4.283333333333333,4.3100000000000005,2032.733333333333,1405.6666666666667,1748.35,34967.0,0.3,1.0,0.75,17832,54695,96970
Coffee shop,ZOYA COFFEE I مقهى زويا,100.0,4.2,"Nakheel Mall - Gate 5, King Fahd Road, Street, Dammam 32274, Saudi Arabia",SA,Dammam,,0x3e49fd88489ff1d3:0x4edb7daa837c3210,ChIJ0_GfSIj9ST4REDJ8g6p9204,26.3916921,50.0355941,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,14,5,19,19,4.107142857142857,4.36,4.184210526315789,1776.357142857143,1124.6,1580.842105263158,30036.0,0.2631578947368421,1.0,0.7368421052631579,21686,75763,156984
Coffee shop,The Coffee Lab,1186.0,4.0,"Abu Bakr Alsiddiq St, Al Faisaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fd295543d3ed:0x78bff39fbb7a270c,ChIJ7dNDVSn9ST4RDCd6u5_zv3g,26.3840819,50.0547028,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,17,2,20,20,4.158823529411765,4.25,4.18,1931.3529411764705,1027.5,1791.4,35828.0,0.1,1.0,0.85,14994,58483,161273
Coffee shop,مقهى مهله - muhlah coffee,238.0,3.9,"Prince Mansour St, Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",SA,Al Khobar,,0x3e49e9003092532f:0x32f2c270cc9488aa,ChIJL1OSMADpST4RqoiUzHDC8jI,26.2983824,50.2157426,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,11,10,20,20,4.363636363636363,4.3100000000000005,4.335,5427.0,2113.7,3890.2,77804.0,0.5,1.0,0.55,70840,134031,246273
Coffee shop,CH.1 specialty coffee,483.0,4.1,"Dhahran Jubail Branch Rd, Ash Shulah, Dammam 34261, Saudi Arabia",SA,Dammam,,0x3e49e3a69bc1965f:0xb002a553792be738,ChIJX5bBm6bjST4ROOcreVOlArA,26.3666993,50.0938263,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,13,9,20,20,4.269230769230769,4.188888888888889,4.225,1381.3846153846157,1635.3333333333333,1352.15,27043.0,0.45,1.0,0.65,21696,46497,91266
Coffee shop,Al Zawiya Al Shobeya Coffee Shop,33.0,4.0,"75HM+7J7, 10th St, Al-Thuqbah, Al Khobar 34623, Saudi Arabia",SA,Al Khobar,,0x3e49e809e8dc9351:0xd8aa041fef7add4c,ChIJUZPc6AnoST4RTN167x8Eqtg,26.2781563,50.184041,coffee shops,,,0,0,0,0,0,0,0,0,3,0,0,18,2,20,20,4.072222222222222,4.6,4.125,1709.888888888889,277.0,1566.6,31332.0,0.1,1.0,0.9,51343,155840,268411
Coffee shop,HDEN هيدن,314.0,3.9,"Ibn Jabr St, Al Bandariyah, Al Khobar 31414, Saudi Arabia",SA,Al Khobar,,0x3e49e9d627bb3793:0xeb0ddc04ab6066a0,ChIJkze7J9bpST4RoGZgqwTcDes,26.3027578,50.2148825,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,10,10,20,20,4.38,4.23,4.305,2962.1,1795.9,2307.15,46143.0,0.5,1.0,0.5,61830,128524,211480
Coffee shop,Qaf Coffee Roasters JHAH - محمصة قاف جونزهوبكنز,22.0,4.2,"846P+2QJ, 8131 Medical Access Rd No. 1, Gharb Al Dhahran, Dhahran, Dammam 34465, Saudi Arabia",SA,Dammam,,0x3e49e700073000fb:0xd164138cb306da8a,ChIJ-wAwBwDnST4RitoGs4wTZNE,26.3100099,50.1366629,coffee shops,SAR 1–40,,0,0,0,0,0,0,0,0,8,0,0,10,7,18,18,4.12,4.271428571428571,4.166666666666667,484.6,194.57142857142856,344.72222222222223,6205.0,0.3888888888888889,1.0,0.5555555555555556,3149,10722,34933
Coffee shop,قهوة الشيوخ Alshayoukh Coffee,113.0,4.0,"Al Dawhah Al Janubiyah, Dhahran 34451, Saudi Arabia",SA,Dhahran,,0x3e49e61333136ead:0x7f5568ccf988a718,ChIJrW4TMxPmST4RGKeI-cxoVX8,26.3230446,50.1628015,coffee shops,SAR 40–60,,0,0,0,0,0,0,0,0,2,0,0,19,1,20,20,4.042105263157895,3.7,4.025,1504.421052631579,295.0,1443.95,28879.0,0.05,1.0,0.95,14656,35343,82356
Coffee shop,Starbucks,274.0,4.2,"Novotel Dammam Business Park - Drive Thru, King Fahd Road, Al Khalidiyah Ash Shamaliyah, Dammam 32232, Saudi Arabia",SA,Dammam,,0x3e49fb6304377ec3:0xcf4a7d597d3409a0,ChIJw343BGP7ST4RoAk0fVl9Ss8,26.4069,50.138279,coffee shops,SAR 20–40,,2,0,0,0,0,0,1,0,7,0,1,10,3,16,16,3.8777777777777778,4.0,4.113333333333333,153.66666666666666,173.66666666666666,135.13333333333333,2027.0,0.1875,1.0,0.625,2479,19909,52865
Coffee shop,كاريبو كوفي - Caribou Coffee,519.0,4.2,"F444+6G, As Salam, Dammam 32416, Saudi Arabia",SA,Dammam,,0x3e49fb3201db2965:0xe350ce83328dfa52,ChIJZSnbATL7ST4RUvqNMoPOUOM,26.455517,50.10632,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,1,4,0,0,16,3,19,19,4.375,4.333333333333333,4.368421052631579,4777.5625,1830.0,4312.1578947368425,81931.0,0.1578947368421052,1.0,0.8421052631578947,27363,132296,265917
Coffee shop,Cafe Britt Khobar,40.0,5.0,"Prince Faisal Bin Fahd Road, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",SA,Al Khobar,,0x3e49e959465dd901:0x5a333fbc30cda588,ChIJAdldRlnpST4RiKXNMLw_M1o,26.3021324,50.2108393,cafes,,,0,0,0,0,0,0,0,0,9,0,0,8,11,20,20,4.3625,4.263636363636364,4.3100000000000005,2983.25,1760.4545454545455,2160.05,43201.0,0.55,1.0,0.4,64805,151564,232351
Coffee shop,بلياردو و سنوكر ديلابيكس |مقهى | BILLIARD & SNOOKER DELAPAIX |coffee shop,742.0,4.3,"شارع الملك سعود، الدور الثالث مقابل محطة البترول، 3rd floor، dammam, Dammam Saudi Arabia",SA,Dammam,,0x3e49fc6e4525f2c1:0xb4ecad6af58104c,ChIJwfIlRW78ST4RTBBYr9bKTgs,26.4427845,50.0890469,Pool billard club,$$,,0,0,0,0,0,0,0,0,0,0,0,19,1,20,20,4.16842105263158,4.1,4.165,1982.578947368421,219.0,1894.4,37888.0,0.05,1.0,0.95,75908,222557,369128
Coffee shop,BON Coffee Shop,3.0,3.7,"76V9+5P5 Sultan square, Prince Turkey Street, Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",SA,Al Khobar,,0x3e49e9e3e8e209ef:0xb42164e1832d6887,ChIJ7wni6OPpST4Rh2gtg-FkIbQ,26.2928956,50.219357,coffee shops,,,0,0,0,0,0,0,0,0,5,0,0,13,7,20,20,4.307692307692308,4.342857142857143,4.319999999999999,5529.307692307692,1824.428571428572,4232.6,84652.0,0.35,1.0,0.65,70190,132817,249755
Coffee shop,SEKKAT ALKAIF Coffee Shop and Roaster,1302.0,4.5,"طريق الدمام -الرياض السريع، شارع الملك عبدالله الفرعي, Dammam Saudi Arabia",SA,Dammam,,0x3e49e39799ad8d73:0x915427ba83b7ba04,ChIJc42tmZfjST4RBLq3g7onVJE,26.3700464,50.0533841,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,1,7,0,0,11,8,20,20,4.181818181818182,4.4125,4.279999999999999,1522.8181818181818,469.5,1111.6,22232.0,0.4,1.0,0.55,28898,92298,150179
Coffee shop,مقهي شارع جيهان لتقديم المشروبات-Jihan Street Coffee Shop,21.0,5.0,"Abo, ubaidah ibn amar, Al-Hamra'a, Dammam 32421, Saudi Arabia",SA,Dammam,,0x3e49ff0015b18a4f:0x78fb461a64dfc688,ChIJT4qxFQD_ST4RiMbfZBpG-3g,26.4735085,50.0863883,coffee shops,,,0,0,0,0,0,0,0,0,4,0,0,13,6,20,20,4.123076923076924,4.016666666666667,4.075,327.0769230769231,279.1666666666667,328.85,6577.0,0.3,1.0,0.65,15041,41108,99236
Coffee shop,"CODE 9 , Rest’ & Coffee Shop",46.0,4.7,"برج الجربوع, 1 St, Al Aqrabiyah، الدور الأرضي, Al Khobar 34446, Saudi Arabia",SA,Al Khobar,,0x3e49e96534f9529f:0x129e15a767cc1100,ChIJn1L5NGXpST4RABHMZ6cVnhI,26.2849914,50.1962013,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,1,0,0,19,1,20,20,4.221052631578948,3.9,4.225,4599.684210526316,9066.0,4462.25,89245.0,0.05,1.0,0.95,83995,268493,366532
Coffee shop,Tim Hortons,125.0,4.4,"846P+2QJ, 8131 Medical Access Rd No. 1, Gharb Al Dhahran, Dhahran, Dammam 34465, Saudi Arabia",SA,Dammam,,0x3e49e70b725c1fe9:0xa15cf8151bd03de6,ChIJ6R9ccgvnST4R5j3QGxX4XKE,26.3099833,50.1366531,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,10,7,18,18,4.12,4.271428571428571,4.166666666666667,484.6,194.57142857142856,344.72222222222223,6205.0,0.3888888888888889,1.0,0.5555555555555556,3149,10722,34933
Coffee shop,Eclipse,754.0,4.0,"Prince Turkey Street, Al Yarmouk, Al Khobar 34423, Saudi Arabia",SA,Al Khobar,,0x3e49e9778b2d38b3:0x65dd51b1d22c35f,ChIJszgti3fpST4RX8MiHRvVXQY,26.3095879,50.2234136,cafes,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,14,9,20,20,4.307142857142857,4.333333333333333,4.33,2868.785714285714,3147.222222222222,2775.65,55513.0,0.45,1.0,0.7,14813,63961,141183
Coffee shop,Seattle's best coffee,16.0,2.6,"92RP+GX7, Nakheel Street, Dhahran, Dammam Saudi Arabia",SA,Dammam,,0x3e49fd1731194ad3:0x1f26e3ceb42dd9a4,ChIJ00oZMRf9ST4RpNkttM7jJh8,26.3912818,50.0374295,coffee shops,,,0,0,0,0,0,0,0,0,5,0,0,14,4,18,18,4.128571428571428,4.225,4.161111111111111,1753.2857142857142,717.75,1497.8333333333333,26961.0,0.2222222222222222,1.0,0.7777777777777778,18289,78099,161208
