keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,general_category,Religious Institutions,Health,Restaurants,Public & Government Services,Coffee Shops,Entertainment & Recreation,Transportation & Travel,Finance & Services,Retail & Shopping,Food & Dining,Home & Construction Services,Beauty & Wellness,Hotels & Hospitality,Education,POI Density,Avg Rating - Restaurants,Avg Rating - Food & Dining,Avg Rating - Coffee Shops,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Food & Dining,Avg Num of Reviewers - Coffee Shops
Kudo,Kudu - King Saud-Dammam,1224.0,3.8,"Near Sasco Station, An Nur, Dammam 32445, Saudi Arabia",SA,Dammam,,0x3e49fd892e5e76b5:0x40c42502d5edf189,ChIJtXZeLon9ST4RifHt1QIlxEA,26.4208039,50.0234183,restaurants,SAR 20–40,,1,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.05,4.075,4.233333333333333,1739.0,1635.65,685.6666666666666
Herfy,Herfy,37.0,2.4,"3543 King Fahd Road, Al Manar, Dammam 32274, Saudi Arabia",SA,Dammam,,0x3e49fd6756006371:0xe2a97f8217d461e9,ChIJcWMAVmf9ST4R6WHUF4J_qeI,26.3913672,50.0374279,restaurants,SAR 1–20,,1,0,0,14,0,4,0,0,0,5,18,0,0,0,0,18,4.128571428571428,4.161111111111111,4.225,1749.5714285714287,1494.4444444444443,715.25
Pizza Hut,pizza hut atyaf avenue,417.0,3.6,"76WC+55P, Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",SA,Al Khobar,,0x3e49e91bd473063d:0x70cf401fb3cf3177,ChIJPQZz1BvpST4RdzHPsx9Az3A,26.2954435,50.2204731,restaurants,SAR 20–40,,1,0,0,11,0,8,0,0,0,7,20,0,0,0,0,20,4.336363636363637,4.325,4.3,6001.181818181818,4073.4,1732.75
Burger King,Burger King - King Fahd Othaim,1550.0,3.8,"Next to Jarir Bookstore, King Fahd Road, Abdullah Al Othaim Markets, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fd167b9d4801:0xa75d56c50cf7bd1b,ChIJAUidexb9ST4RG733DMVWXac,26.397466,50.044689,مطعم همبرغر,$$,,1,0,0,17,0,3,0,0,0,1,20,0,0,0,0,20,4.147058823529412,4.1450000000000005,4.233333333333333,3311.4117647058824,2962.7,2837.0
Burger King,Burger King - Dhahran Mall,216.0,4.3,"King Saud Branch Rd, Al Dawhah Al Janubiyah, Dahran Mall, Food Court, Dhahran Saudi Arabia",SA,Dhahran,,0x3e49e6316e0fccd1:0xdb98e56c29e0dcf7,ChIJ0cwPbjHmST4R99zgKWzlmNs,26.304952,50.169605,مطعم همبرغر,$$,,1,0,0,15,0,5,1,0,0,3,20,0,0,0,0,20,4.319999999999999,4.325,4.34,2801.3333333333335,2938.35,3587.0
Kudo,Kudu - Mohammed Bin Fahd Street - Dammam,1338.0,3.8,"Prince Mohammed Bin Fahd Road, Al Nuzha, Dammam 32252, Saudi Arabia",SA,Dammam,,0x3e49fb4cbff091d9:0x16f2b2374a072059,ChIJ2ZHwv0z7ST4RWSAHSjey8hY,26.4004504,50.1150443,restaurants,SAR 20–40,,1,0,0,12,0,7,0,0,0,5,19,0,1,0,0,19,4.025,4.121052631578947,4.285714285714286,1083.5,805.7368421052631,329.57142857142856
Herfy,Herfy,756.0,3.8,"C3PM+8VQ, 28th Street, An Nakhil, Dammam 32244, Saudi Arabia",SA,Dammam,,0x3e49fc6662625cd1:0x4f07e54e9956ec40,ChIJ0VxiYmb8ST4RQOxWmU7lB08,26.4358333,50.0847222,restaurants,SAR 20–40,,1,0,0,16,0,2,0,0,0,3,20,0,0,0,0,20,4.15,4.15,4.05,2311.875,2181.05,790.0
Domino's,Domino's,589.0,4.1,"Fatema Al Zahra St, Al Shifa، 3465 Fatemah, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fb3783bb4b55:0x545f00f2c54c116c,ChIJVUu7gzf7ST4RbBFMxfIAX1Q,26.4113398,50.1239947,restaurants,$$,,1,0,0,14,0,4,0,1,1,8,19,0,0,0,0,19,4.15,4.2,4.375,1256.2857142857142,1099.421052631579,381.0
Burger King,Burger King - Nakheel Mall,386.0,4.4,"King Fahd Road, Al Manar, Nakheel Mall, Dammam 32274, Saudi Arabia",SA,Dammam,,0x3e49fdd948cb80a7:0xa839f3d80f1be2f2,ChIJp4DLSNn9ST4R8uIbD9jzOag,26.39122,50.037451,مطعم همبرغر,$$,,1,0,0,13,0,5,0,0,0,6,18,0,0,0,0,18,4.146153846153846,4.216666666666667,4.36,1808.3846153846155,1536.5,920.6
Burger King,Burger King - KFU,183.0,3.6,"of Petroleum & Minerals, Academic Belt Rd, KFUPM، Kfupm Mall, Dhahran Saudi Arabia",SA,Dhahran,,0x3e49e666d9993211:0x5e6f6a45af34280c,ChIJETKZ2WbmST4RDCg0r0Vqb14,26.31411,50.14794,مطعم همبرغر,SAR 20–40,,1,0,0,12,0,8,0,0,0,7,20,0,0,0,0,20,3.591666666666667,3.905,4.375,173.75,123.7,48.625
Pizza Hut,Pizza Hut,580.0,3.9,"ECAC7015، 7015 الملك فهد بن عبد العزيز، 2237، حي التحلية،, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c56ed11ed499:0xb52cb56afe4c57db,ChIJmdQe0W7FST4R21dM_mq1LLU,26.1830491,50.1843402,restaurants,SAR 20–60,,1,0,0,18,0,4,0,0,0,4,20,0,0,0,0,20,4.083333333333333,4.09,4.25,1570.8333333333333,1502.3,625.75
Kudo,Kudu - Taiba District,828.0,4.0,"7508 طريق الملك عبدالله، حي طيبة، 3347, Dammam 32273, Saudi Arabia",SA,Dammam,,0x3e49e30e509eff69:0xc775ef6c054c9f71,ChIJaf-eUA7jST4RcZ9MBWzvdcc,26.3687859,50.0538954,restaurants,SAR 20–40,,1,0,0,11,0,8,1,0,0,9,20,0,0,0,0,20,4.154545454545455,4.255,4.3875,1462.4545454545455,1071.0,451.5
Herfy,Herfy,899.0,3.5,"8177 Othman Ibn Affan Street, Al Nuzha, Dammam 32254, Saudi Arabia",SA,Dammam,,0x3e49fb56a096b23d:0xb7f6cf7b867f5997,ChIJPbKWoFb7ST4Rl1l_hnvP9rc,26.4007883,50.105037,restaurants,SAR 20–40,,1,0,0,10,0,8,1,0,0,8,20,0,1,0,0,20,4.18,4.275,4.4125,2083.4,1591.0,850.625
Domino's,Domino's Pizza,451.0,4.0,"5558 Prince Mohammed Bin Fahd Road, 7740, Muhammed Ibn Saud, Dammam 32241, Saudi Arabia",SA,Dammam,,0x3e49fb740e13b417:0x3c0953e29e435756,ChIJF7QTDnT7ST4RVldDnuJTCTw,26.4350295,50.1172971,restaurants,SAR 20–40,,1,0,0,17,0,2,0,0,0,4,19,0,0,0,0,19,4.147058823529412,4.16842105263158,4.35,1619.235294117647,1519.7368421052631,674.0
Kudo,Kudo,23.0,3.9,"C3MF+3FP, Al Jalawiyah, Dammam 32246, Saudi Arabia",SA,Dammam,,0x3e49fc66e8261407:0x8789aeaf52072b09,ChIJBxQm6Gb8ST4RCSsHUq-uiYc,26.4327113,50.0737057,restaurants,$$,,1,0,0,15,0,3,0,0,0,7,20,0,0,0,0,20,4.173333333333334,4.1850000000000005,4.166666666666667,2391.266666666667,2482.0,787.3333333333334
Herfy,Herfy,749.0,3.7,"6231 King Saud Bin Abdulaziz Rd, Qurtoba, Al Khobar 34236, Saudi Arabia",SA,Al Khobar,,0x3e49e6030edceb5b:0x7aa2fe16e4ae64cd,ChIJW-vcDgPmST4RzWSu5Bb-ono,26.334194,50.1798311,restaurants,SAR 20–40,,1,0,0,11,0,11,2,0,0,6,20,0,0,0,0,20,4.154545454545455,4.165,4.190909090909091,1864.909090909091,1348.6,675.8181818181819
Shawarmer,Shawarmer | شاورمر,627.0,4.4,"Al Fursan, Dammam 32333, Saudi Arabia",SA,Dammam,,0x3e361d6b46078227:0xbd53c4c7b772c9d1,ChIJJ4IHRmsdNj4R0clyt8fEU70,26.3420416,49.9699957,مطعم شاورما,$$,,1,0,0,12,0,9,0,0,0,7,20,0,0,0,0,20,3.8333333333333335,3.86,3.811111111111111,483.4166666666667,392.0,243.88888888888889
Domino's,Domino's,976.0,4.0,"Prince Hammoud, Al Aqrabiyah, Al Khobar 34446, Saudi Arabia",SA,Al Khobar,,0x3e49e8694680a769:0xd02a936483ba7ece,ChIJaaeARmnoST4Rzn66g2STKtA,26.2950301,50.1995284,restaurants,$$,,1,0,0,13,0,5,0,0,0,6,20,0,0,0,0,20,4.092307692307693,4.220000000000001,4.5200000000000005,3372.230769230769,2859.85,1703.6
Burger King,Burger King - Azizia View,285.0,4.4,"King Fahd Road, Al Sheraa, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49dbb872d1672b:0xfc4c2cf62d61c35d,ChIJK2fRcrjbST4RXcNhLfYsTPw,26.1542724,50.1614546,مطعم همبرغر,SAR 20–40,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,3.9066666666666663,3.96,4.225,421.0,364.85,154.5
Herfy,Herfy,1064.0,3.7,"4518 Abdulrahman Ibn Muath St, Al Jisr, 8136, Al Khobar 34714, Saudi Arabia",SA,Al Khobar,,0x3e49c314ef98502f:0xa75c00e776b50283,ChIJL1CY7xTDST4RgwK1ducAXKc,26.2146232,50.2071021,restaurants,SAR 20–40,,1,0,0,12,0,6,1,0,0,9,20,0,0,0,0,20,4.116666666666666,4.18,4.3500000000000005,820.4166666666666,802.25,750.8333333333334
Shawarmer,Shawarmer | شاورمر,895.0,4.5,"Al Nuzha, Dammam 32252, Saudi Arabia",SA,Dammam,,0x3e49e5fb547c50ff:0x2d895d6960e4e0e5,ChIJ_1B8VPvlST4R5eDkYGldiS0,26.3950192,50.104736,مطعم شاورما,SAR 20–40,,1,0,0,8,0,7,1,0,0,10,20,0,0,0,0,20,4.1875,4.220000000000001,4.2,1629.125,1253.8,712.0
Domino's,Domino's Pizza,401.0,3.8,"3078 Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Dammam 34225, Saudi Arabia",SA,Dammam,,0x3e49ef5be694c9dd:0xe9f9e9e5a91380e9,ChIJ3cmU5lvvST4R6YATqeXp-ek,26.3595984,50.1884792,restaurants,SAR 20–40,,1,0,0,17,0,4,0,0,0,2,20,0,0,0,0,20,3.988235294117647,4.025,4.2,1165.4705882352941,1101.65,664.0
Shawarmer,Shawarmer | شاورمر,3186.0,4.0,"King Fahd Road, Al Rakah Ash Shamaliyah, Al Khobar 34225, Saudi Arabia",SA,Al Khobar,,0x3e49ef5c000d50b5:0x3964fcdc39215b99,ChIJtVANAFzvST4RmVshOdz8ZDk,26.3595533,50.1882801,مطعم شاورما,SAR 20–40,,1,0,0,17,0,4,0,0,0,2,20,0,0,0,0,20,3.988235294117647,4.025,4.2,1165.4705882352941,1101.65,664.0
Burger King,Kudu - King Fahd/alfaisaliah Plaza,1395.0,3.9,"Near Danube Supermarket, King Fahd Road, Al Faisaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fd93e29fab35:0x4d2a86557599628a,ChIJNauf4pP9ST4RimKZdVWGKk0,26.403869,50.057627,restaurants,SAR 20–40,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,4.04,4.095000000000001,4.275,4106.333333333333,3359.5,947.25
Burger King,Burger King - Causeway,201.0,4.6,"King Fahd Causeway, Al Khobar 34619, Saudi Arabia",SA,Al Khobar,,0x3e49c721b0b39e7f:0xcfc37fc3f5ab64b9,ChIJf56zsCHHST4RuWSr9cN_w88,26.1867702,50.319256,مطعم همبرغر,,,1,0,0,1,0,3,0,0,0,3,4,0,0,0,0,4,4.6,4.2,4.066666666666666,213.0,151.25,130.66666666666666
Herfy,Herfy 215,663.0,3.5,"C428+364, Prince Mohammed Bin Fahd Rd, Al Nuzha, Dammam 32252, Saudi Arabia",SA,Dammam,,0x3e49fb4cbb0eb3d3:0xfa925c96dc422772,ChIJ07MOu0z7ST4RcidC3JZckvo,26.4001268,50.1155815,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,1,0,0,20,3.82,3.9,4.133333333333334,648.8666666666667,670.7,694.0
Domino's,Domino's Pizza,338.0,4.1,"18th St, As Salam, Dammam 32416, Saudi Arabia",SA,Dammam,,0x3e49fc0b9673b1a9:0xf0b6c732303f7ab9,ChIJqbFzlgv8ST4RuXo_MDLHtvA,26.4554442,50.0970526,restaurants,SAR 40–60,,1,0,0,18,0,2,1,0,0,3,20,0,0,0,0,20,4.294444444444444,4.3100000000000005,4.449999999999999,3338.6666666666665,3147.35,1425.5
Shawarmer,Shawarmer | شاورمر,1129.0,4.8,"King Fahd Suburb, Dammam 32313, Saudi Arabia",SA,Dammam,,0x3e3603bcd46b60eb:0xb4c26aad067e7909,ChIJ62Br1LwDNj4RCXl-Bq1qwrQ,26.3806823,50.0119995,مطعم شاورما,$$,,1,0,0,8,0,12,0,0,0,12,20,0,0,0,0,20,3.728571428571428,4.221052631578948,4.508333333333334,341.14285714285717,181.8421052631579,88.91666666666667
Domino's,Domino's Pizza,695.0,3.9,"4689 Al Ashriah Street, Al Mazruiyah, Dammam 32414, Saudi Arabia",SA,Dammam,,0x3e49fbbd19df9439:0x8289d90bd42b5a2a,ChIJOZTfGb37ST4RKlor1AvZiYI,26.4525565,50.1233877,restaurants,$$,,1,0,0,12,0,7,0,0,0,7,20,0,0,0,0,20,4.325,4.345000000000001,4.385714285714285,3120.75,2423.5,1411.5714285714287
Herfy,Herfy,796.0,3.5,"9664+HGV حي, شارع الملك فيصل, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",SA,Al Khobar,,0x3e49ef384a96f1e1:0x94f5749301133d0,ChIJ4fGWSjjvST4R0DMRMElXTwk,26.3614967,50.2063014,restaurants,SAR 20–40,,1,0,0,11,0,8,0,0,0,7,20,0,0,0,0,20,4.072727272727272,4.215,4.35,1718.909090909091,1388.3,825.25
Herfy,Herfy,789.0,3.5,"C58C+24V, Salman Al Farisi St, Al Khalidiyyah Al Janubiyyah, Dammam 32221, Saudi Arabia",SA,Dammam,,0x3e49e54cffeddf31:0xc34d5073f37ae964,ChIJMd_t_0zlST4RZOl683NQTcM,26.4151028,50.1702871,restaurants,SAR 20–40,,1,0,0,17,0,2,0,0,0,3,20,0,0,0,0,20,4.0588235294117645,4.04,3.95,352.0,553.1,1248.0
Shawarmer,Shawarmer | شاورمر,3182.0,4.0,"Prince Faisal Bin Fahd Road, Al Aqrabiyah, Al Khobar 34445, Saudi Arabia",SA,Al Khobar,,0x3e49e863ee7b543f:0xc545b16ca5fb75f7,ChIJP1R77mPoST4R93X7pWyxRcU,26.3043839,50.1979724,مطعم شاورما,SAR 20–40,,1,0,0,12,0,5,0,0,0,7,20,0,0,0,0,20,4.2,4.25,4.36,2303.25,2121.1,1797.0
Domino's,Domino's Pizza,50.0,3.4,"Prince Mohammed Bin Fahd Branch Rd, Al Othaim Mall, Dammam 32232, Saudi Arabia",SA,Dammam,,0x3e49fb3f2e47881d:0xeae8a73cf0d4138d,ChIJHYhHLj_7ST4RjRPU8Dyn6Oo,26.40015,50.117066,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,1,0,0,20,3.82,3.9,4.133333333333334,648.8666666666667,670.7,694.0
Domino's,Domino's Pizza,370.0,3.8,"Abdullah Ibn Thahlan St, Al Khuzama, Al Khobar 34718, Saudi Arabia",SA,Al Khobar,,0x3e49c34787f71433:0x4dec0af66643f731,ChIJMxT3h0fDST4RMfdDZvYK7E0,26.2090026,50.1956987,restaurants,SAR 20–40,,1,0,0,12,0,8,0,0,0,7,20,0,0,0,0,20,4.033333333333333,4.175,4.3875,1347.75,1028.7,550.125
Herfy,Herfy,569.0,3.6,"2594 مالك بن جبير، حي الروضة, Al Rawdah, Dammam 32257, Saudi Arabia",SA,Dammam,,0x3e49fcee5faa91f7:0xea93561db9c5f27e,ChIJ95GqX-78ST4RfvLFuR1Wk-o,26.4126598,50.0736931,restaurants,SAR 20–40,,1,0,0,13,0,8,0,0,0,7,20,0,0,0,0,20,4.146153846153846,4.1850000000000005,4.25,1840.6923076923076,1483.05,837.25
Shawarmer,Shawarmer | شاورمر,1462.0,4.6,"Prince Mohammed Bin Fahd Road, Al Qusur, Dhahran 34245, Saudi Arabia",SA,Dhahran,,0x3e49e5ec046f91fb:0x31f0e777a87b61f1,ChIJ-5FvBOzlST4R8WF7qHfn8DE,26.3479813,50.1432989,مطعم شاورما,$$,,1,0,0,13,0,6,0,0,0,8,20,0,0,0,0,20,4.161538461538461,4.145,4.316666666666666,2092.3846153846152,1709.05,907.8333333333334
Herfy,Herfy,346.0,3.7,"4258 King Khaled St, Al Jalawiyah, 8012, Dammam 32246, Saudi Arabia",SA,Dammam,,0x3e49fd7e726ef15d:0x4251c5adf58507fd,ChIJXfFucn79ST4R_QeF9a3FUUI,26.4283458,50.0730235,restaurants,SAR 20–40,,1,0,0,16,0,3,0,0,0,6,20,0,0,0,0,20,4.14375,4.154999999999999,4.166666666666667,1432.1875,1573.1,787.3333333333334
Herfy,Herfy,500.0,3.7,"75PM+PP7, Al-Thuqbah, Al Khobar 34623, Saudi Arabia",SA,Al Khobar,,0x3e49e8759e683bad:0xb2d14599322925d0,ChIJrTtonnXoST4R0CUpMplF0bI,26.2867805,50.1842939,restaurants,$$,,1,0,0,17,0,4,0,0,0,4,20,0,0,0,0,20,4.111764705882353,4.1450000000000005,4.225,5926.588235294118,5162.0,15155.25
Shawarmer,Shawarmer | شاورمر,1558.0,4.2,"Al Jalawiyah, Dammam 32246, Saudi Arabia",SA,Dammam,,0x3e49fda0c96589c7:0x2dae746cba683111,ChIJx4llyaD9ST4RETFoumx0ri0,26.4340398,50.0844241,مطعم شاورما,SAR 20–40,,1,0,0,16,0,2,0,0,0,3,20,0,0,0,0,20,4.13125,4.135,4.05,2235.8125,2120.2,790.0
Shawarmer,Shawarmer | شاورمر,1581.0,4.2,"An Nur, Dammam 32444, Saudi Arabia",SA,Dammam,,0x3e49fd62efd97251:0x56d48e1616a65131,ChIJUXLZ72L9ST4RMVGmFhaO1FY,26.4237659,50.0307909,مطعم شاورما,SAR 20–40,,1,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.027777777777778,4.055,4.233333333333333,1526.2777777777778,1444.2,685.6666666666666
Domino's,Domino's Pizza,664.0,3.9,"King Saud St, An Nur, Dammam 32444, Saudi Arabia",SA,Dammam,,0x3e49fdb88c9f8623:0x145592abf518a5c2,ChIJI4afjLj9ST4RwqUY9auSVRQ,26.423735,50.0301474,restaurants,$$,,1,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.05,4.075,4.233333333333333,1620.388888888889,1528.9,685.6666666666666
Herfy,Herfy,944.0,3.6,"C488+6PW, Fatema Al Zahra St, Aliskan, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fb415dee89ad:0x640efa4b4119761f,ChIJrYnuXUH7ST4RH3YZQUv6DmQ,26.415601,50.1168151,restaurants,SAR 20–40,,1,0,0,14,0,3,0,0,0,7,20,0,0,0,0,20,4.164285714285714,4.225,4.366666666666666,2761.714285714286,2250.15,720.0
Herfy,Herfy,179.0,3.4,"853C+Q27, Al Dawhah Al Janubiyah, Dhahran 34457, Saudi Arabia",SA,Dhahran,,0x3e49e6317c0155c5:0x20833d5c27d9450a,ChIJxVUBfDHmST4RCkXZJ1w9gyA,26.304413,50.170044,restaurants,SAR 20–40,,1,0,0,15,0,5,0,0,0,3,19,0,0,0,0,19,4.319999999999999,4.326315789473685,4.34,2801.3333333333335,3077.157894736842,3587.0
Shawarmer,Shawarmer | شاورمر,1273.0,4.4,"King Fahd Road, Al Faisaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fdb45ce8c0b3:0xcc56d987fbcc9cc5,ChIJs8DoXLT9ST4RxZzM-4fZVsw,26.4037087,50.0574411,مطعم شاورما,SAR 20–40,,1,0,0,16,0,3,0,0,0,4,20,0,0,0,0,20,4.05625,4.1,4.3,3873.8125,3289.85,670.0
Kudo,Kudu - Dareen mall,286.0,3.6,"Al Aziziyah, Dammam 32424, Saudi Arabia",SA,Dammam,,0x3e49fe81928de16f:0x1481bd8ec71c7139,ChIJb-GNkoH-ST4ROXEcx469gRQ,26.4622852,50.0642793,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,7,20,0,0,0,0,20,4.226666666666667,4.265,4.5,1518.3333333333333,1833.8,1687.8333333333333
Domino's,Domino's Pizza,337.0,3.6,"Prince Mohammed Bin Fahd Road, Al Qusur, Dhahran 34245, Saudi Arabia",SA,Dhahran,,0x3e49e06a963c9bf7:0x1f278b5ef3261952,ChIJ95s8lmrgST4RUhkm816LJx8,26.348197,50.1433559,restaurants,$$,,1,0,0,13,0,6,0,0,0,8,20,0,0,0,0,20,4.161538461538461,4.145,4.316666666666666,2092.3846153846152,1709.05,907.8333333333334
Herfy,Herfy,1092.0,3.7,"F33W+2MW، السلام،, Dammam 32416, Saudi Arabia",SA,Dammam,,0x3e49fc0b4bbdc07d:0x860200b7f26ac08c,ChIJfcC9Swv8ST4RjMBq8rcAAoY,26.4526198,50.0967165,restaurants,SAR 20–40,,1,0,0,18,0,2,1,0,0,3,20,0,0,0,0,20,4.283333333333333,4.3,4.449999999999999,3371.3333333333335,3176.75,1425.5
Kudo,Kudu - Tahlia District - Al Khobar,188.0,3.8,"2335 حابس بن دغنة الكلبي، ECAA7106، 7106, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c5006124ca05:0xc72b3a240c564a47,ChIJBcokYQDFST4RR0pWDCQ6K8c,26.183802,50.1853042,restaurants,SAR 20–40,,1,0,0,19,0,3,0,0,0,3,20,0,0,0,0,20,4.068421052631579,4.08,4.333333333333333,1703.842105263158,1689.75,718.0
Domino's,Domino's Pizza,570.0,3.9,"Prince Nayef Bin Abdulaziz Rd, Al Athir, Dammam 32248, Saudi Arabia",SA,Dammam,,0x3e49fc51198c9559:0xa42a62a04093d298,ChIJWZWMGVH8ST4RmNKTQKBiKqQ,26.4294553,50.0662966,restaurants,SAR 20–40,,1,0,0,15,0,3,0,0,0,6,20,0,0,0,0,20,4.14,4.13,4.066666666666666,948.4666666666667,1133.1,532.0
Shawarmer,Shawarmer | شاورمر,3370.0,3.9,"Abu Bakr AlSdek Street, Al Faisaliyah, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49fd2b19d41b25:0xcaa6e5f5749f4d44,ChIJJRvUGSv9ST4RRE2fdPXlpso,26.3806484,50.0571038,مطعم شاورما,SAR 20–40,,1,0,0,16,0,4,1,0,0,4,20,0,0,0,0,20,4.1375,4.165,4.325,2559.9375,2240.0,1450.25
Kudo,Kudu - Mall of Dhahran,121.0,3.1,"الظهران مول الملك سعود، الجنوبية, Dhahran Saudi Arabia",SA,Dhahran,,0x3e49e6317a64428d:0x86a5e48d6b19541,ChIJjUJkejHmST4RQZWx1kheagg,26.30465,50.169928,restaurants,SAR 20–40,,1,0,0,16,0,5,0,0,0,3,20,0,0,0,0,20,4.3375,4.34,4.34,3102.125,3304.0,3587.0
Shawarmer,Shawarmer | شاورمر,2132.0,3.9,"Danube Plaza, King Khalid Rd, Al Tahliyah, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c35691b6e6f5:0x373d2e466203d2de,ChIJ9ea2kVbDST4R3tIDYkYuPTc,26.1903652,50.1892754,مطعم شاورما,SAR 20–40,,1,0,0,18,0,3,0,0,0,3,20,0,0,0,0,20,3.966666666666667,3.995,4.333333333333333,1941.0555555555557,1969.85,1597.6666666666667
Domino's,Domino's Pizza 62815,257.0,3.9,"6957 King Abdullah Bin Abdul Aziz Rd, Ash Shati Ash Sharqi, 4268, Dammam 32413, Saudi Arabia",SA,Dammam,,0x3e49fbc8092752eb:0x1604bddbe7ed19d1,ChIJ61InCcj7ST4R0Rnt59u9BBY,26.4646844,50.1320301,restaurants,$$,,1,0,0,14,0,8,0,0,0,3,20,0,0,0,0,20,4.257142857142857,4.245,4.2,1533.7142857142858,1304.7,1984.25
Domino's,Domino's Pizza,540.0,4.0,"Al Imam Ali Ibn Abi Taleb St, Ar Rayyan, Dammam 32256, Saudi Arabia",SA,Dammam,,0x3e49fca83c123e13:0x3d742419e5fbb276,ChIJEz4SPKj8ST4RdrL75RkkdD0,26.4030885,50.1007242,restaurants,$$,,1,0,0,10,0,8,1,0,0,8,20,0,0,0,0,20,4.25,4.32,4.4125,1374.9,1212.25,735.875
Domino's,Domino's,437.0,3.9,"4059 Prince Sultan Road, 7947, Al Dawhah Al Janubiyah, Dhahran 34452, Saudi Arabia",SA,Dhahran,,0x3e49e60cb417b523:0x366260d5987d969f,ChIJI7UXtAzmST4Rn5Z9mNVgYjY,26.3306699,50.162276,restaurants,SAR 20–40,,1,0,0,19,0,1,0,0,0,2,20,0,0,0,0,20,4.063157894736842,4.045,3.7,1414.7368421052631,1358.7,294.0
Domino's,Domino's Pizza,452.0,3.9,"3537 King Khalid Rd, 6890, Al Jisr, Al Khobar 34714, Saudi Arabia",SA,Al Khobar,,0x3e49c3446a9f0035:0x2ec8d6d7ffd530f8,ChIJNQCfakTDST4R-DDV_9fWyC4,26.2035668,50.1973563,restaurants,$$,,1,0,0,13,0,7,0,0,0,6,20,0,0,0,0,20,4.061538461538461,4.125,4.242857142857143,1545.923076923077,1307.75,865.4285714285714
Domino's,Domino’s دومينوز,27.0,2.4,"FQ9W+3F8 ابو الجدايل لخدمات الطعام والاعاشه المطهيه, King Fahd Road, مطار, Dammam 32567, Saudi Arabia",SA,Dammam,,0x3e35e3fd61cd2fc5:0xa63d01cec8049e03,ChIJxS_NYf3jNT4RA54EyM4BPaY,26.4676577,49.796192,restaurants,SAR 40–60,,1,0,0,9,0,10,1,0,0,9,20,0,0,0,0,20,3.4555555555555557,3.61,3.73,214.44444444444446,167.45,120.0
Herfy,Herfy,937.0,3.6,"94QX+3QR, King Abdulaziz Rd, Industrial Area No 1, Dammam 32234, Saudi Arabia",SA,Dammam,,0x3e49e519058c2719:0x6c32e91f07979798,ChIJGSeMBRnlST4RmJeXBx_pMmw,26.3877292,50.1493863,restaurants,SAR 20–40,,1,0,0,10,0,6,0,0,0,8,17,0,0,0,0,17,3.87,3.6133333333333337,3.44,258.3,211.93333333333334,122.0
Domino's,Domino's Pizza,295.0,3.4,"3374 King Saud Bin Abdulaziz Rd, Al Safa, Dammam 34222, Saudi Arabia",SA,Dammam,,0x3e49e57c7fc4368d:0xf7ba375ebb5f57f8,ChIJjTbEf3zlST4R-Fdfu143uvc,26.3880386,50.178153,restaurants,SAR 20–40,,1,0,0,13,0,5,0,0,0,9,19,0,0,0,0,19,4.115384615384615,4.189473684210526,4.0200000000000005,862.3846153846154,817.2631578947369,1194.8
Domino's,Domino's Pizza,268.0,3.8,"938C+G39, Abu Bakr Alsiddiq St, An Nada, 938C+G4W, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49e3e17feaf5d1:0xc0eeb517584205e,ChIJ0fXqf-HjST4RXiCEdVHrDgw,26.3661665,50.0705941,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,0,0,0,20,4.1,4.135,4.25,2800.0,2318.35,910.3333333333334
Herfy,Herfy,932.0,3.5,"85F7+PX9, Abdullah Ibn Al Abbas St, Al Dawhah Al Janubiyah, Dhahran 34452, Saudi Arabia",SA,Dhahran,,0x3e49e613067523b9:0x6e87414ef21597e0,ChIJuSN1BhPmST4R4JcV8k5Bh24,26.3242815,50.164989,restaurants,SAR 20–40,,1,0,0,19,0,1,0,0,0,2,20,0,0,0,0,20,4.078947368421052,4.0600000000000005,3.7,1525.5263157894738,1463.95,294.0
